ClientId,Period,PlanId,State,Lives
13104,202112,10108,CA,133799
13104,202112,10108,CO,20191
13104,202112,10108,CT,35166
13104,202112,10108,DC,3349
13104,202112,10108,DE,13588
13104,202112,10108,FL,176765
13104,202112,10108,GA,46374
13104,202112,10108,GU,2621
13104,202112,10108,HI,2550
13104,202112,10108,IA,7071
13104,202112,10108,ID,4752
13104,202112,10108,IL,77048
13104,202112,10108,IN,40444
13104,202112,10108,KS,11266
13104,202112,10108,KY,22795
13104,202112,10108,LA,16798
13104,202112,10108,MA,30477
13104,202112,10108,MD,48501
13104,202112,10108,ME,19003
13104,202112,10108,MI,45638
13104,202112,10108,MN,6389
13104,202112,10108,MO,32953
13104,202112,10108,MP,331
13104,202112,10108,MS,19816
13104,202112,10108,MT,4446
13104,202112,10108,NC,56872
13104,202112,10108,ND,1151
13104,202112,10108,NE,4224
13104,202112,10108,NH,17202
13104,202112,10108,NJ,90247
13104,202112,10108,NM,10837
13104,202112,10108,NV,13787
13104,202112,10108,NY,133619
13104,202112,10108,OH,69348
13104,202112,10108,OK,15606
13104,202112,10108,OR,15064
13104,202112,10108,PA,74947
13104,202112,10108,PR,4402
13104,202112,10108,RI,5182
13104,202112,10108,SC,27589
13104,202112,10108,SD,1918
13104,202112,10108,TN,34432
13104,202112,10108,TX,102085
13104,202112,10108,UT,6004
13104,202112,10108,VA,55456
13104,202112,10108,VI,5575
13104,202112,10108,VT,6974
13104,202112,10108,WA,39545
13104,202112,10108,WI,19512
13104,202112,10108,WV,14498
13104,202112,10108,WY,5282
13104,202112,10158,AZ,16171
13104,202112,151,PA,8413
13104,202112,330,MI,164938
13104,202112,823,AK,4052
13104,202112,823,AL,73023
13104,202112,823,AR,27959
13104,202112,823,AZ,71879
13104,202112,823,CA,273918
13104,202112,823,CO,66304
13104,202112,823,CT,17132
13104,202112,823,DC,134503
13104,202112,823,DE,10478
13104,202112,823,FL,202362
13104,202112,823,GA,120201
13104,202112,823,GU,0
13104,202112,823,HI,34338
13104,202112,823,IA,21954
13104,202112,823,ID,17714
13104,202112,823,IL,85859
13104,202112,823,IN,45066
13104,202112,823,KS,30355
13104,202112,823,KY,41998
13104,202112,823,LA,35641
13104,202112,823,MA,50157
13104,202112,823,MD,213732
13104,202112,823,ME,19080
13104,202112,823,MI,55279
13104,202112,823,MN,35377
13104,202112,823,MO,65833
13104,202112,823,MS,32373
13104,202112,823,MT,16825
13104,202112,823,NC,91336
13104,202112,823,ND,9069
13104,202112,823,NE,18041
13104,202112,823,NH,12964
13104,202112,823,NJ,58014
13104,202112,823,NM,37635
13104,202112,823,NV,27978
13104,202112,823,NY,114421
13104,202112,823,OH,93734
13104,202112,823,OK,63529
13104,202112,823,OR,38962
13104,202112,823,PA,128434
13104,202112,823,PR,33217
13104,202112,823,RI,10926
13104,202112,823,SC,50587
13104,202112,823,SD,13694
13104,202112,823,TN,55166
13104,202112,823,TX,321070
13104,202112,823,UT,45553
13104,202112,823,VA,232197
13104,202112,823,VT,7130
13104,202112,823,WA,92156
13104,202112,823,WI,31415
13104,202112,823,WV,27990
13104,202112,823,WY,8288
13104,202112,1137,MA,54498
13104,202112,2416,NH,0
13104,202112,2416,VT,11855
13104,202112,2502,NJ,323109
13104,202112,2609,MD,29556
13104,202112,3095,AK,0
13104,202112,3095,AL,0
13104,202112,3095,AR,0
13104,202112,3095,AZ,0
13104,202112,3095,CA,0
13104,202112,3095,CO,0
13104,202112,3095,CT,0
13104,202112,3095,DC,0
13104,202112,3095,DE,0
13104,202112,3095,FL,0
13104,202112,3095,GA,4500
13104,202112,3095,GU,0
13104,202112,3095,HI,0
13104,202112,3095,IA,0
13104,202112,3095,ID,0
13104,202112,3095,IL,0
13104,202112,3095,IN,0
13104,202112,3095,KS,0
13104,202112,3095,KY,0
13104,202112,3095,LA,0
13104,202112,3095,MA,0
13104,202112,3095,MD,0
13104,202112,3095,ME,0
13104,202112,3095,MI,0
13104,202112,3095,MN,0
13104,202112,3095,MO,0
13104,202112,3095,MS,0
13104,202112,3095,MT,0
13104,202112,3095,NC,0
13104,202112,3095,ND,0
13104,202112,3095,NE,0
13104,202112,3095,NH,0
13104,202112,3095,NJ,0
13104,202112,3095,NM,0
13104,202112,3095,NV,0
13104,202112,3095,NY,0
13104,202112,3095,OH,0
13104,202112,3095,OK,0
13104,202112,3095,OR,0
13104,202112,3095,PA,0
13104,202112,3095,PR,0
13104,202112,3095,RI,0
13104,202112,3095,SC,0
13104,202112,3095,SD,0
13104,202112,3095,TN,0
13104,202112,3095,TX,0
13104,202112,3095,UT,0
13104,202112,3095,VA,0
13104,202112,3095,VT,0
13104,202112,3095,WA,0
13104,202112,3095,WI,0
13104,202112,3095,WV,0
13104,202112,3095,WY,0
13104,202112,3202,WI,87923
13104,202112,3288,TX,78000
13104,202112,3502,OR,80391
13104,202112,3502,WA,112213
13104,202112,3588,CA,90952
13104,202112,3688,TX,0
13104,202112,3795,MI,220155
13104,202112,3981,AK,55
13104,202112,3981,AL,4681
13104,202112,3981,AR,2345
13104,202112,3981,AZ,8150
13104,202112,3981,CA,45269
13104,202112,3981,CO,10252
13104,202112,3981,CT,6337
13104,202112,3981,DC,3083
13104,202112,3981,DE,2387
13104,202112,3981,FL,35023
13104,202112,3981,GA,29241
13104,202112,3981,HI,1222
13104,202112,3981,IA,5641
13104,202112,3981,ID,1256
13104,202112,3981,IL,19707
13104,202112,3981,IN,6060
13104,202112,3981,KS,2559
13104,202112,3981,KY,4057
13104,202112,3981,LA,4231
13104,202112,3981,MA,54327
13104,202112,3981,MD,21536
13104,202112,3981,ME,7466
13104,202112,3981,MI,9968
13104,202112,3981,MN,6723
13104,202112,3981,MO,10757
13104,202112,3981,MS,3048
13104,202112,3981,MT,995
13104,202112,3981,NC,14178
13104,202112,3981,ND,771
13104,202112,3981,NE,2893
13104,202112,3981,NH,13418
13104,202112,3981,NJ,37075
13104,202112,3981,NM,1912
13104,202112,3981,NV,3418
13104,202112,3981,NY,123104
13104,202112,3981,OH,14489
13104,202112,3981,OK,1790
13104,202112,3981,OR,3477
13104,202112,3981,PA,33898
13104,202112,3981,PR,81
13104,202112,3981,RI,4349
13104,202112,3981,SC,8457
13104,202112,3981,SD,1337
13104,202112,3981,TN,6705
13104,202112,3981,TX,57678
13104,202112,3981,UT,2132
13104,202112,3981,VA,47139
13104,202112,3981,VT,4148
13104,202112,3981,WA,7961
13104,202112,3981,WI,2985
13104,202112,3981,WV,4574
13104,202112,3981,WY,1042
13104,202112,3988,CA,0
13104,202112,4195,MA,141800
13104,202112,4474,FL,0
13104,202112,4474,MI,3018
13104,202112,4474,OH,0
13104,202112,4574,MN,195
13104,202112,4581,AL,5
13104,202112,4581,AR,17
13104,202112,4581,CA,236
13104,202112,4581,CT,14
13104,202112,4581,DC,2600
13104,202112,4581,DE,3162
13104,202112,4581,FL,7
13104,202112,4581,GA,19
13104,202112,4581,IA,38
13104,202112,4581,IL,3814
13104,202112,4581,IN,225
13104,202112,4581,KS,35
13104,202112,4581,KY,268
13104,202112,4581,MA,375
13104,202112,4581,MD,4369
13104,202112,4581,ME,2
13104,202112,4581,MI,96
13104,202112,4581,MN,25
13104,202112,4581,MO,1
13104,202112,4581,NE,2
13104,202112,4581,NH,8
13104,202112,4581,NJ,2248
13104,202112,4581,NV,28
13104,202112,4581,NY,2875
13104,202112,4581,OH,85
13104,202112,4581,PA,3077
13104,202112,391,CA,178295
13104,202112,2363,CT,6703
13104,202112,2363,MA,144060
13104,202112,2363,ME,16723
13104,202112,2363,NH,24341
13104,202112,2799,AL,35
13104,202112,2799,AR,19
13104,202112,2799,AZ,12376
13104,202112,2799,CA,24076
13104,202112,2799,CO,3320
13104,202112,2799,CT,1937
13104,202112,2799,DC,52
13104,202112,2799,DE,3614
13104,202112,2799,FL,17702
13104,202112,2799,GA,3656
13104,202112,2799,HI,16
13104,202112,2799,IA,1
13104,202112,2799,ID,256
13104,202112,2799,IL,16740
13104,202112,2799,IN,6094
13104,202112,2799,KS,24
13104,202112,2799,KY,5507
13104,202112,2799,LA,4454
13104,202112,2799,MA,1621
13104,202112,2799,MD,467
13104,202112,2799,ME,1
13104,202112,2799,MI,7783
13104,202112,2799,MN,68
13104,202112,2799,MO,410
13104,202112,2799,MS,18
13104,202112,2799,NC,654
13104,202112,2799,NE,11
13104,202112,2799,NH,471
13104,202112,2799,NJ,9492
13104,202112,2799,NM,55
13104,202112,2799,NV,1138
13104,202112,2799,NY,36450
13104,202112,2799,OH,20886
13104,202112,2799,OK,951
13104,202112,2799,OR,1994
13104,202112,2799,PA,890
13104,202112,2799,PR,2
13104,202112,2799,RI,59
13104,202112,2799,SC,8
13104,202112,2799,TN,209
13104,202112,2799,TX,27582
13104,202112,2799,UT,1243
13104,202112,2799,VA,1767
13104,202112,2799,VI,271
13104,202112,2799,WA,3321
13104,202112,2799,WI,2049
13104,202112,2799,WV,840
13104,202112,3014,FL,298071
13104,202112,3014,IL,46
13104,202112,3014,TX,36
13104,202112,3199,NY,503506
13104,202112,3199,TN,0
13104,202112,3733,MD,0
13104,202112,3735,OH,0
13104,202112,3835,WA,550
13104,202112,3850,OR,45613
13104,202112,3884,MO,0
13104,202112,3999,MD,135
13104,202112,4099,OH,0
13104,202112,4284,AK,15
13104,202112,4284,AL,8
13104,202112,4284,AR,3
13104,202112,4284,AZ,67
13104,202112,4284,CA,1891
13104,202112,4284,CO,201
13104,202112,4284,CT,112
13104,202112,4284,DE,2
13104,202112,4284,FL,1086
13104,202112,4284,GA,80
13104,202112,4284,HI,7
13104,202112,4284,IA,3
13104,202112,4284,IL,25627
13104,202112,4284,IN,15
13104,202112,4284,KS,14
13104,202112,4284,KY,10
13104,202112,4284,LA,90
13104,202112,4284,MA,6
13104,202112,4284,MD,39
13104,202112,4284,MI,1
13104,202112,4284,MN,2
13104,202112,4284,MO,96
13104,202112,4284,MS,3
13104,202112,4284,NC,17
13104,202112,4284,NE,41
13104,202112,4284,NH,28
13104,202112,4284,NJ,71
13104,202112,4284,NM,228
13104,202112,4284,NY,19
13104,202112,4284,OH,100
13104,202112,4284,OK,2
13104,202112,4284,OR,3
13104,202112,4284,PA,48
13104,202112,4284,SC,121
13104,202112,4284,SD,57
13104,202112,4284,TN,282
13104,202112,4284,TX,6454
13104,202112,4284,UT,8
13104,202112,4284,VA,88
13104,202112,4284,WA,10
13104,202112,4284,WI,8
13104,202112,4284,WV,17
13104,202112,4350,AL,2332
13104,202112,4350,AZ,1539
13104,202112,4350,CA,27290
13104,202112,4350,CO,1208
13104,202112,4350,CT,146
13104,202112,4350,DC,1007
13104,202112,4350,DE,21
13104,202112,4350,FL,7173
13104,202112,4350,GA,1029
13104,202112,4350,HI,262
13104,202112,4350,IL,1082
13104,202112,4350,IN,757
13104,202112,4350,KS,519
13104,202112,4350,KY,127
13104,202112,4350,LA,1782
13104,202112,4350,MA,189
13104,202112,4350,MD,18186
13104,202112,4350,ME,15
13104,202112,4350,MI,127
13104,202112,4350,MN,13054
13104,202112,4350,MO,602
13104,202112,4350,MS,253
13104,202112,4350,MT,120
13104,202112,4350,NC,543
13104,202112,4350,ND,102
13104,202112,4350,NE,98
13104,202112,4350,NH,10
13104,202112,4350,NJ,232
13104,202112,4350,NM,246
13104,202112,4350,NV,449
13104,202112,4350,NY,3136
13104,202112,4350,OH,1174
13104,202112,4350,OK,951
13104,202112,4350,PA,381
13104,202112,4350,PR,201
13104,202112,4350,RI,140
13104,202112,4350,SC,57
13104,202112,4350,SD,736
13104,202112,4350,TN,405
13104,202112,4350,TX,4155
13104,202112,4350,UT,9200
13104,202112,4350,VA,20900
13104,202112,4350,WA,133
13104,202112,4350,WV,149
13104,202112,4486,DC,121
13104,202112,4486,NY,17098
13104,202112,4569,OH,36000
13104,202112,4635,AK,1841
13104,202112,4635,AL,12463
13104,202112,4635,AR,7852
13104,202112,4635,AZ,17989
13104,202112,4635,CA,103166
13104,202112,4635,CO,14709
13104,202112,4635,CT,9364
13104,202112,4635,DC,1912
13104,202112,4635,DE,2582
13104,202112,4635,FL,52844
13104,202112,4635,GA,6153
13104,202112,4635,GU,0
13104,202112,4635,HI,3833
13104,202112,4635,IA,8461
13104,202112,4635,ID,4287
13104,202112,4635,IL,14408
13104,202112,4635,IN,17533
13104,202112,4635,KS,7452
13104,202112,4635,KY,11868
13104,202112,4635,LA,12022
13104,202112,4635,MA,18833
13104,202112,4635,MD,16268
13104,202112,4635,ME,3498
13104,202112,4635,MI,26594
13104,202112,4635,MN,15057
13104,202112,4635,MO,15697
13104,202112,4635,MS,7274
13104,202112,4635,MT,2738
13104,202112,4635,NC,25925
13104,202112,4635,ND,1992
13104,202112,4635,NE,5423
13104,202112,4635,NH,3553
13104,202112,4635,NJ,23627
13104,202112,4635,NM,5395
13104,202112,4635,NV,7734
13104,202112,4635,NY,27325
13104,202112,4635,OH,31220
13104,202112,4635,OK,9701
13104,202112,4635,OR,11089
13104,202112,4635,PA,34191
13104,202112,4635,PR,8594
13104,202112,4635,RI,2830
13104,202112,4635,SC,12648
13104,202112,4635,SD,2271
13104,202112,4635,TN,17362
13104,202112,4635,TX,67401
13104,202112,4635,UT,8101
13104,202112,4635,VA,22217
13104,202112,4635,VT,1687
13104,202112,4635,WA,19595
13104,202112,4635,WI,15414
13104,202112,68660,AK,0
13104,202112,68660,AZ,559
13104,202112,68660,CA,661
13104,202112,68660,CO,360
13104,202112,68660,CT,92
13104,202112,68660,DC,266
13104,202112,68660,FL,66
13104,202112,68660,GA,1605
13104,202112,68660,HI,125
13104,202112,68660,IA,28
13104,202112,68660,ID,3
13104,202112,68660,IL,822
13104,202112,68660,IN,503
13104,202112,68660,KY,443
13104,202112,68660,LA,85
13104,202112,68660,MA,337
13104,202112,68660,MD,3713
13104,202112,68660,ME,133
13104,202112,68660,MI,1285
13104,202112,68660,MN,490
13104,202112,68660,MO,234
13104,202112,68660,MS,388
13104,202112,68660,MT,68
13104,202112,68660,NC,116
13104,202112,68660,NE,1
13104,202112,68660,NH,28
13104,202112,68660,NJ,3716
13104,202112,68660,NM,290
13104,202112,68660,NY,920
13104,202112,68660,OH,630
13104,202112,68660,OK,164
13104,202112,68660,OR,691
13104,202112,68660,PA,738
13104,202112,68660,RI,28
13104,202112,68660,SC,40
13104,202112,68660,SD,5
13104,202112,68660,TN,8
13104,202112,68660,TX,7124
13104,202112,68660,UT,3950
13104,202112,68660,VA,404
13104,202112,68660,WA,849
13104,202112,68660,WI,374
13104,202112,68660,WY,2
13104,202112,68760,AL,748
13104,202112,68760,AR,2
13104,202112,68760,AZ,358
13104,202112,68760,CA,10099
13104,202112,68760,CO,1591
13104,202112,68760,CT,2120
13104,202112,68760,DE,2017
13104,202112,68760,FL,4104
13104,202112,68760,GA,864
13104,202112,68760,HI,2
13104,202112,68760,IA,5
13104,202112,68760,ID,831
13104,202112,68760,IL,351
13104,202112,68760,IN,643
13104,202112,68760,KS,456
13104,202112,68760,KY,2061
13104,202112,68760,LA,6
13104,202112,68760,MA,6531
13104,202112,68760,MD,9361
13104,202112,68760,ME,2737
13104,202112,68760,MI,99
13104,202112,68760,MN,17
13104,202112,68760,MO,2775
13104,202112,68760,MS,5
13104,202112,68760,MT,398
13104,202112,68760,NC,1752
13104,202112,68760,NE,7
13104,202112,68760,NH,5716
13104,202112,68760,NJ,18568
13104,202112,68760,NM,22457
13104,202112,68760,NV,16
13104,202112,68760,NY,1
13104,202112,68760,OH,2775
13104,202112,68760,OK,95
13104,202112,68760,OR,6
13104,202112,68760,PA,11253
13104,202112,68760,RI,1165
13104,202112,68760,SC,26
13104,202112,68760,TN,705
13104,202112,68760,TX,1868
13104,202112,68760,UT,57
13104,202112,68760,VA,648
13104,202112,68760,VT,1061
13104,202112,68760,WA,748
13104,202112,68760,WI,260
13104,202112,68760,WV,11986
13104,202112,68760,WY,95
13104,202112,68862,AK,0
13104,202112,68862,AL,8
13104,202112,68862,AR,1
13104,202112,68862,AZ,26
13104,202112,68862,CA,34
13104,202112,68862,CO,24
13104,202112,68862,CT,7
13104,202112,68862,DE,3
13104,202112,68862,FL,189
13104,202112,68862,GA,27
13104,202112,68862,HI,1
13104,202112,68862,IA,32
13104,202112,68862,ID,32
13104,202112,68862,IL,102
13104,202112,68862,IN,43
13104,202112,68862,KS,24
13104,202112,68862,KY,62
13104,202112,68862,LA,48
13104,202112,68862,MA,37
13104,202112,68862,MD,11
13104,202112,68862,ME,2
13104,202112,68862,MI,66
13104,202112,68862,MN,22
13104,202112,68862,MO,61
13104,202112,68862,MS,39
13104,202112,68862,MT,9
13104,202112,68862,NC,57
13104,202112,68862,ND,1
13104,202112,68862,NE,5
13104,202112,68862,NH,15
13104,202112,68862,NJ,64
13104,202112,68862,NM,27
13104,202112,68862,NV,15
13104,202112,68862,NY,235
13104,202112,68862,OH,70
13104,202112,68862,OK,9
13104,202112,68862,OR,37
13104,202112,68862,PA,178
13104,202112,68862,RI,1
13104,202112,68862,SC,24
13104,202112,68862,SD,9
13104,202112,68862,TN,52
13104,202112,68862,TX,95
13104,202112,68862,UT,1
13104,202112,68862,VA,71
13104,202112,68862,VT,23
13104,202112,68862,WA,58
13104,202112,68862,WI,42
13104,202112,68862,WV,20
13104,202112,68862,WY,16
13104,202112,68945,AL,148
13104,202112,68945,AZ,807
13104,202112,68945,CA,1199
13104,202112,68945,CO,2070
13104,202112,68945,CT,220
13104,202112,68945,DE,73
13104,202112,68945,FL,1720
13104,202112,68945,GA,222
13104,202112,68945,IA,296
13104,202112,68945,ID,677
13104,202112,68945,IL,1624
13104,202112,68945,IN,1798
13104,202112,68945,KS,74
13104,202112,68945,KY,417
13104,202112,68945,MA,241
13104,202112,68945,MD,853
13104,202112,68945,ME,147
13104,202112,68945,MI,1385
13104,202112,68945,MO,648
13104,202112,68945,NC,295
13104,202112,68945,NE,406
13104,202112,68945,NJ,858
13104,202112,68945,NV,75
13104,202112,68945,NY,2901
13104,202112,68945,OH,986
13104,202112,68945,OK,74
13104,202112,68945,OR,1037
13104,202112,68945,PA,383
13104,202112,68945,SC,1010
13104,202112,68945,TN,602
13104,202112,68945,TX,1355
13104,202112,68945,VA,1319
13104,202112,68945,WA,2122
13104,202112,68945,WI,223
13104,202112,69011,AK,1
13104,202112,69011,AL,31
13104,202112,69011,AR,32
13104,202112,69011,AZ,96
13104,202112,69011,CA,1464
13104,202112,69011,CO,98
13104,202112,69011,CT,1013
13104,202112,69011,FL,592
13104,202112,69011,GA,622
13104,202112,69011,HI,34
13104,202112,69011,IA,385
13104,202112,69011,ID,14
13104,202112,69011,IL,1477
13104,202112,69011,IN,246
13104,202112,69011,KS,71
13104,202112,69011,KY,46
13104,202112,69011,LA,16
13104,202112,69011,MA,140
13104,202112,69011,MD,271
13104,202112,69011,MI,206
13104,202112,69011,MN,4905
13104,202112,69011,MO,374
13104,202112,69011,MS,7
13104,202112,69011,MT,1
13104,202112,69011,NC,323
13104,202112,69011,ND,2
13104,202112,69011,NE,6
13104,202112,69011,NH,22
13104,202112,69011,NJ,464
13104,202112,69011,NV,85
13104,202112,64425,AL,415
13104,202112,64443,CT,0
13104,202112,64490,NJ,7000
13104,202112,64493,AL,1365
13104,202112,64493,AR,51
13104,202112,64493,AZ,350
13104,202112,64493,CA,14031
13104,202112,64493,CO,1119
13104,202112,64493,CT,2486
13104,202112,64493,DC,60
13104,202112,64493,DE,35
13104,202112,64493,FL,4229
13104,202112,64493,GA,1145
13104,202112,64493,HI,955
13104,202112,64493,IA,48
13104,202112,64493,ID,194
13104,202112,64493,IL,974
13104,202112,64493,IN,628
13104,202112,64493,KS,1864
13104,202112,64493,KY,2062
13104,202112,64493,LA,630
13104,202112,64493,MA,1186
13104,202112,64493,MD,32
13104,202112,64493,ME,272
13104,202112,64493,MI,1350
13104,202112,64493,MN,849
13104,202112,64493,MO,16239
13104,202112,64493,MS,332
13104,202112,64493,MT,422
13104,202112,64493,NC,7345
13104,202112,64493,ND,8
13104,202112,64493,NE,548
13104,202112,64493,NH,122
13104,202112,64493,NJ,324
13104,202112,64493,NM,189
13104,202112,64493,NV,184
13104,202112,64493,NY,7553
13104,202112,64493,OH,9916
13104,202112,64493,OK,82
13104,202112,64493,OR,519
13104,202112,64493,PA,929
13104,202112,64493,PR,3
13104,202112,64493,RI,1
13104,202112,64493,SC,2136
13104,202112,64493,TN,864
13104,202112,64493,TX,15496
13104,202112,64493,UT,71
13104,202112,64493,VA,2549
13104,202112,64493,VT,31
13104,202112,64493,WA,709
13104,202112,64493,WI,2556
